label,file_size,number_of_sections,file_characteristics,imagebase,dll_characteristics,size_of_image,size_of_headers,size_of_code,Check_for_Debugger,contain_bitcoin_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_monero_address,contain_onion_address,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,yara_match_count,unique_section_names,max_entropy,min_entropy,mean_entropy,max_section_size,min_section_size,mean_section_size,is_gui,imported_dll_count,imported_function_count,exported_function_count
benign,148992,5,8450,268435456,320,196608,1024,97280,1,0,0,0,0,0,0,1,0,0,4,1,6.650256220925634,1.1144905229493227,4.668622551716399,97280,1536,29593.6,1,6,129,15
benign,189952,7,8226,6442450944,352,249856,1024,116736,1,0,0,0,0,0,0,1,0,0,2,3,6.489853368693079,1.0534081944517137,4.061558559640439,116736,512,26989.714285714286,1,6,131,15
benign,344832,5,258,4194304,33088,348160,1024,97280,1,0,0,0,0,0,0,1,0,1,6,1,6.628999456358247,3.565138499769387,5.158917076202333,178176,3584,66662.4,0,3,102,0
benign,372992,7,34,5368709120,33120,385024,1024,105472,1,0,0,0,0,0,0,0,0,1,3,3,6.476350785737603,1.992129726027664,4.438868596519751,178176,512,51638.857142857145,0,3,101,0
benign,530176,5,8450,1870135296,256,716800,1024,361472,1,0,0,0,0,0,0,1,0,1,11,1,6.739961275411135,3.6995287849971117,5.411703083500013,361472,1536,103731.2,1,7,322,15
benign,625920,7,8226,7660074172416,288,835584,1024,419328,1,0,0,0,0,0,0,1,0,1,9,3,6.460278682235626,2.4539738534343916,4.706313277485803,419328,512,87771.42857142857,1,7,321,15
benign,378624,5,8450,2115043328,256,442368,1024,280576,1,0,0,0,0,0,0,1,0,1,8,1,6.749930725012017,3.808842234631821,5.559280426756066,280576,1536,73420.8,1,2,270,14
benign,459008,7,8226,138611479543808,288,544768,1024,329216,1,0,0,0,0,0,0,1,0,1,6,3,6.455239220776495,2.3287047444704787,4.732517770937593,329216,512,63926.857142857145,1,2,268,14
benign,124160,5,8450,268435456,320,135168,1024,74240,1,0,0,0,0,0,0,1,0,1,5,1,6.630376268453374,2.327840992223179,4.930115441282312,74240,1536,22528.0,1,5,92,15
benign,154368,7,8226,6442450944,352,167936,1024,86016,1,0,0,0,0,0,0,1,0,1,3,3,6.4354175651901295,1.9522458737256074,4.185477689265112,86016,512,20406.85714285714,1,5,93,15
benign,213760,5,8450,268435456,320,385024,1024,144896,1,0,0,0,0,0,0,1,0,1,5,1,6.662017552041482,3.5088912117172746,5.166820987740947,144896,3072,40448.0,1,7,195,13
benign,261888,7,8226,6442450944,352,446464,1024,167936,1,0,0,0,0,0,0,1,0,1,3,3,6.472594437339495,2.4676849891073,4.482409480964176,167936,512,35766.857142857145,1,7,196,13
benign,95373,19,8230,16091185152,352,131072,1536,8704,0,0,0,0,0,0,0,1,0,1,2,14,6.072958427364672,0.0,3.1556085256248023,30208,0,3772.6315789473683,0,2,23,1
benign,97411,19,8230,7587954688,352,131072,1536,11264,0,0,0,0,0,0,0,1,0,1,2,14,5.924375412461939,0.0,3.316070048419736,30208,0,3907.3684210526317,0,2,22,11
benign,19456,5,258,4194304,49472,36864,1024,10240,1,0,0,0,0,0,0,0,0,0,2,1,6.545621609546409,0.1833387916558982,4.321195845378593,10240,512,3686.4,0,7,91,0
benign,123432,8,34,5368709120,49504,131072,1024,57344,1,0,0,0,0,0,0,0,0,1,2,4,6.482401886316298,1.878655308004667,4.467022362583808,57344,512,14016.0,1,1,74,0
benign,591360,7,34,5368709120,33120,610304,1024,404480,1,0,0,0,0,0,0,0,0,0,3,3,6.245099275540607,0.12227588125913882,4.546282369527796,404480,512,84333.71428571429,1,20,234,0
benign,1588912,6,34,5368709120,33120,1589248,1024,1236480,1,0,0,0,0,1,0,1,0,1,5,2,6.48898189234181,3.580422504344496,5.362989635055302,1236480,1536,260693.33333333334,0,13,224,0
benign,3524160,7,34,5368709120,49504,3543040,1024,2269696,1,0,0,0,0,1,0,1,0,1,6,2,6.284396232010046,0.020393135236084953,4.339226213108882,2269696,512,501613.71428571426,1,21,212,0
benign,48840,5,258,4194304,49472,53248,1024,22016,1,0,0,0,0,0,0,0,0,1,6,1,6.560567115617581,3.0011697814396268,4.971739311915134,22016,512,7475.2,0,11,81,0
benign,3430672,8,34,5368709120,33120,3444736,1024,1029632,1,0,0,0,0,0,0,1,0,1,4,3,6.523426173259381,0.020393135236084953,4.1862677577708265,2010112,512,423616.0,1,30,387,0
benign,96964,19,8230,15317008384,352,131072,1536,9728,0,0,0,0,0,0,0,1,0,1,2,14,6.144923325441251,0.0,3.1685935582141282,30208,0,3853.4736842105262,0,2,23,1
benign,153088,6,34,5368709120,33088,176128,1024,104448,1,0,0,0,0,0,0,0,0,0,1,2,6.486195953809615,2.999860962049826,4.824098105545179,104448,512,25344.0,0,5,96,0
benign,94720,6,34,5368709120,33088,118784,1024,66048,1,0,0,0,0,0,0,0,0,0,1,2,6.413673057528281,2.4596162987629846,4.4524480081708,66048,512,15616.0,0,3,86,0
benign,594480,5,258,4194304,49472,602112,1024,418816,1,0,0,0,0,0,0,1,1,1,7,1,6.736818580006409,3.2888764702930993,5.37909350339045,418816,1536,116633.6,0,39,229,0
benign,243744,19,8230,10059644928,352,258048,1536,45568,0,0,0,0,0,0,0,1,0,1,2,14,6.276647907865449,0.0,3.7259806823710697,61440,0,10967.578947368422,0,2,39,22
benign,3306320,15,8230,6442713088,0,6029312,1024,1782272,1,0,0,0,0,0,0,1,0,1,8,10,6.275508393455202,0.0,3.28061729125332,1769472,0,169574.4,0,2,334,1651
benign,3231696,5,8450,268435456,320,3248128,1024,3063808,1,0,0,0,0,0,0,1,0,1,6,1,6.44978015378776,2.942999518086133,4.793601973258589,3063808,1024,643072.0,0,4,197,25
benign,3873264,6,8226,6442450944,320,3891200,1024,3652096,1,1,0,0,0,0,0,1,0,1,5,2,6.339138640128105,2.239100192407331,4.552523003335278,3652096,1024,642816.0,0,4,195,25
benign,4173928,6,8226,6442450944,352,4210688,1024,3922944,1,1,0,0,0,0,0,1,0,1,5,2,6.352355479492457,2.1068002093138167,4.1963569219547905,3922944,1536,692906.6666666666,0,4,198,29
benign,4488896,6,8226,6442450944,16736,4526080,1024,3347456,1,1,0,0,0,0,0,1,0,1,5,2,6.365371143577272,2.1038007012790363,4.693695904092465,3347456,1536,745386.6666666666,0,4,198,29
benign,417792,5,34,5368709120,49504,446464,1024,110592,0,0,0,0,0,0,0,1,0,0,1,2,6.201722209910639,3.1560490340146607,4.643481024011136,294912,2560,83353.6,0,24,125,0
benign,106255,19,8230,8139112448,352,131072,1536,9728,0,0,0,0,0,0,0,1,0,1,2,14,6.0064414416795735,0.0,3.391861138557448,30208,0,3988.2105263157896,0,4,38,25
benign,102742,19,8230,7700021248,352,126976,1536,8192,0,0,0,0,0,0,0,1,0,1,2,14,6.046576045716194,0.0,3.4264368685067326,30208,0,3853.4736842105262,0,4,34,26
benign,195112,3,258,4194304,34112,196608,512,147968,0,0,0,0,0,0,0,0,0,1,1,0,6.36996866152065,0.10191042566270775,3.230253241030692,147968,512,56661.333333333336,1,1,1,0
benign,5906672,5,258,4194304,33088,5910528,1024,2532352,1,1,0,0,0,1,0,1,0,1,7,1,7.05232872600075,4.811666065563937,6.108723756638623,2960384,84480,1178726.4,1,17,3278,0
benign,5871336,5,258,4194304,33088,5873664,1024,2507264,1,1,0,0,0,1,0,1,0,1,7,1,7.052920305807727,4.813612464826977,6.111658987188173,2953216,84480,1171660.8,1,17,3257,0
benign,83352,2,8450,268435456,1344,73728,512,0,0,0,0,0,0,0,0,0,0,1,1,1,3.8455093090698567,0.997464293017629,2.4214868010437427,62464,512,31488.0,1,0,0,0
benign,11776,6,34,5368709120,49504,28672,1024,3584,1,0,0,0,0,0,0,0,0,0,1,2,5.666979780457197,0.30140680731160896,2.82972930382231,3584,512,1792.0,1,4,38,0
benign,93358,19,8230,13318225920,352,126976,1536,6656,0,0,0,0,0,0,0,1,0,1,2,14,6.09370147913418,0.0,3.1424100292189956,30208,0,3664.842105263158,0,2,23,1
benign,40448,6,34,5368709120,49504,57344,1024,10752,0,0,0,0,0,0,0,1,0,0,1,2,5.88918628294372,3.4416300748055,4.339479216653435,18944,512,6570.666666666667,1,4,51,0
benign,49152,5,8462,268435456,0,53248,4096,24576,1,0,0,0,0,0,0,1,0,1,4,1,6.477221719696488,1.1229475741128396,3.3660852760617446,24576,4096,9011.2,1,1,57,1
benign,103213,19,8230,11018502144,352,135168,1536,10752,0,0,0,0,0,0,0,1,0,1,2,14,6.189165079013254,0.0,3.270115112735882,32256,0,4096.0,0,2,25,1
benign,98398,19,8230,8266579968,352,131072,1536,8704,0,0,0,0,0,0,0,1,0,1,2,14,6.117519495767907,0.0,3.245783165186797,31232,0,3880.4210526315787,0,2,23,1
benign,96893,19,8230,13003390976,352,131072,1536,10240,0,0,0,0,0,0,0,1,0,1,2,14,6.115379704559384,0.0,3.1823212885064227,30208,0,3853.4736842105262,0,2,23,1
benign,86016,4,8462,268435456,0,86016,4096,61440,1,0,0,0,0,0,0,0,0,1,4,1,6.374275706471114,2.6280935653183635,4.194857528917291,61440,4096,20480.0,1,2,22,1
benign,311535,19,8230,13028098048,352,311296,1536,73216,0,0,0,0,0,0,0,1,0,1,2,14,6.304490633359181,0.0,3.953375456643345,73728,0,13958.736842105263,0,2,38,41
benign,108398,19,8230,10277289984,352,131072,1536,11776,0,0,0,0,0,0,0,1,0,1,2,14,6.105504846922541,0.0,3.4416828089114553,30208,0,4069.0526315789475,0,4,40,26
benign,105969,19,8230,10380640256,352,131072,1536,10752,0,0,0,0,0,0,0,1,0,1,2,14,5.98029642077238,0.0,3.4356585598738247,30208,0,4015.157894736842,0,4,36,32
benign,130260,19,8230,11815616512,352,151552,1536,19456,0,0,0,0,0,0,0,1,0,1,2,14,6.249471569013013,0.0,3.278411770999667,36864,0,5335.578947368421,0,2,29,1
benign,105180,19,8230,11541479424,352,139264,1536,16896,0,0,0,0,0,0,0,1,0,1,2,14,6.275010633095801,0.0,3.2170827997729554,30208,0,4257.684210526316,0,2,23,1
benign,122728,19,8230,10937958400,352,147456,1536,12800,0,0,0,0,0,0,0,1,0,1,2,14,6.261439676795058,0.0,3.4367121851336258,36864,0,4958.315789473684,0,2,26,14
benign,36352,5,34,5368709120,49504,53248,1024,18944,0,0,0,0,0,0,0,0,0,0,0,2,6.006959026763941,2.233319150217236,4.288177846199181,18944,512,7065.6,1,11,84,0
benign,69952,5,258,4194304,33088,73728,1024,28160,1,0,0,0,0,0,0,1,0,1,5,1,6.079960104746801,3.788588286309797,5.017468226010555,28160,1024,11571.2,1,14,142,0
benign,161280,7,8226,6442450944,288,180224,1024,76800,1,0,0,0,0,0,0,1,0,0,2,3,6.531505926541909,1.6225198630541946,4.588154553977732,76800,512,22893.714285714286,1,4,96,1
benign,500736,7,8226,6442450944,288,520192,1024,37888,1,1,0,0,0,0,0,1,0,0,3,3,6.332902585421043,1.1969918193900249,4.165551437840992,417792,512,71387.42857142857,1,3,67,1
benign,139264,7,8226,6442450944,288,155648,1024,52736,1,0,0,0,0,0,0,1,0,0,2,3,6.848517865689509,1.4085319429835845,4.470258157403584,52736,512,19748.571428571428,1,4,93,1
benign,123392,6,8226,6442450944,288,151552,1024,29696,1,0,0,0,0,0,0,0,0,0,1,2,7.138334839069128,1.8597615906998455,4.581636242689003,58368,2048,20394.666666666668,1,2,67,1
benign,551424,7,8226,6442450944,288,569344,1024,52224,1,0,0,0,0,1,0,1,0,0,3,3,7.171274832596519,1.3848477091255336,4.515370169611101,449536,512,78628.57142857143,1,3,92,1
benign,77824,6,8226,6442450944,288,102400,1024,30208,1,0,0,0,0,0,0,0,0,0,1,2,6.218796696022936,1.84350382922053,4.279605790434354,30208,2048,12800.0,1,2,68,1
benign,338944,6,34,5368709120,49504,356352,1024,280064,1,0,0,0,0,0,0,0,0,0,1,2,6.2721786335330085,2.21991406676609,4.488065150128829,280064,1024,56320.0,0,8,81,3
benign,121344,7,34,5368709120,49504,143360,1024,75776,0,0,0,0,0,0,0,1,0,0,1,3,6.082374499738138,0.3403962175255742,3.7988177445433027,75776,512,17188.571428571428,0,39,156,0
benign,12800,6,34,5368709120,49504,36864,1024,4608,0,0,0,0,0,0,0,1,0,0,1,2,5.667856397441557,0.37479724348767507,2.8539202401930073,4608,512,1962.6666666666667,1,15,44,0
benign,38912,7,34,5368709120,49504,61440,1024,13824,0,0,0,0,0,0,0,0,0,0,0,3,5.979563921881562,0.22187125520435458,3.5707739432784185,15360,512,5412.571428571428,1,28,97,0
benign,154744,5,258,4194304,49472,159744,1024,66048,1,0,0,0,0,0,0,0,0,1,4,1,6.4542173131694005,3.3559771722535934,4.938935903806653,66048,1024,28672.0,0,9,106,0
benign,1293768,7,34,5368709120,33120,1302528,1024,1013760,1,0,0,0,0,1,0,0,0,1,4,3,6.49773683789941,2.4316133327616907,4.95790387976106,1013760,512,181540.57142857142,0,3,146,0
benign,7498216,5,258,4194304,33088,430080,1024,76288,1,0,0,0,0,0,0,0,0,1,4,1,6.624763174171101,2.088607761405368,5.129219852990801,302080,2560,82636.8,0,1,67,0
benign,18944,7,34,5368709120,49632,40960,1024,7680,0,0,0,0,0,0,0,0,0,0,0,3,5.98627953699444,0.0,2.547052154529513,7680,0,2560.0,1,14,59,0
benign,1995120,5,258,4194304,33088,2027520,1024,1261568,1,0,0,0,0,0,0,1,0,1,7,1,6.705221395382245,0.3457074282237331,4.845902239244427,1261568,16896,395264.0,1,8,293,0
benign,262056,5,258,4194304,33088,258048,1024,156160,1,0,0,0,0,0,0,0,0,1,4,1,6.670728155632832,1.5114439564476896,4.864634786638344,156160,4096,48640.0,1,4,143,0
benign,374784,6,34,5368709120,49504,401408,1024,61440,1,0,0,0,0,0,0,1,0,0,2,2,6.074471647721168,2.81998283232215,4.442437597263193,269824,512,62293.333333333336,1,10,100,0
benign,517976,4,258,16777216,33088,532480,1024,90624,1,0,0,0,0,0,0,1,0,1,6,0,6.66526859933347,3.2434450984628853,5.108086066770995,409088,5120,127744.0,1,6,140,0
benign,13824,6,34,5368709120,49504,36864,1024,4608,0,0,0,0,0,0,0,0,0,0,0,2,5.700190676426929,0.30140680731160896,2.962076129454338,4608,512,2133.3333333333335,1,14,58,0
benign,805888,6,8450,268435456,16704,823296,1024,733184,1,0,0,0,0,0,0,1,0,0,4,2,6.664656430822783,3.3530010615750507,4.909206675630866,733184,512,134144.0,1,56,321,21
benign,206128,5,258,4194304,33088,208896,1024,25088,1,0,0,0,0,0,0,1,0,1,6,1,6.5191727767034955,3.3221142649654514,5.1946318627335,149504,1024,37478.4,1,14,111,1
benign,3370592,12,34,5368709120,49504,3465216,1024,2818048,1,1,0,0,0,1,0,1,0,1,11,7,6.485983155796286,0.12227588125913882,3.7007726829694643,2818048,512,279936.0,1,14,359,1
benign,2157152,10,34,5368709120,49504,2232320,1024,1771520,1,0,0,0,0,0,0,1,0,1,5,5,6.552939491038139,0.20333565950968063,4.0135579643781325,1771520,512,214579.2,1,14,260,1
benign,70976,5,258,4194304,33088,69632,1024,12288,1,0,0,0,0,0,0,1,0,1,5,1,5.9695606499355405,2.235522696413194,4.470275970110072,34304,1024,11776.0,1,7,89,0
benign,76096,6,34,5368709120,33088,86016,1024,13312,1,0,0,0,0,0,0,0,0,1,2,2,5.84540902065307,2.4044897345682235,3.916510181713598,34304,1024,10666.666666666666,1,7,88,0
benign,333312,5,35,5368709120,32768,491520,1024,251392,1,0,0,0,0,0,0,0,0,0,1,2,6.577108108847576,2.7115011867486705,5.26849076561772,251392,512,66457.6,0,1,73,0
benign,676880,7,290,4194304,33088,675840,1024,503808,1,0,0,0,0,0,0,0,0,1,6,3,7.226547785898384,0.06591441234324169,4.618561014125226,503808,512,93549.71428571429,1,4,137,2
benign,857104,9,34,5368709120,33120,868352,1024,584192,1,0,0,0,0,0,0,0,0,1,4,5,7.2267107125911805,0.11611507530476972,4.267418624435113,584192,512,92785.77777777778,1,4,146,2
benign,3581440,11,558,4299161600,32768,3665920,1024,2711040,0,0,0,0,0,0,0,1,0,0,1,6,6.324046093862629,0.0,4.2680816399771535,2711040,0,325492.36363636365,0,8,256,6295
benign,43973992,6,290,4194304,33088,44003328,1024,31987200,1,1,0,0,0,0,0,1,0,1,9,2,6.742859224987444,3.0011993304990066,4.6941520795917135,31987200,512,7325525.333333333,1,17,615,9
benign,35427168,6,258,4194304,33088,35426304,1024,26262016,1,1,0,0,0,0,0,1,0,1,9,2,6.68224879930585,2.6976780511028036,4.516380550841515,26262016,512,5901056.0,1,17,564,9
benign,67584,7,34,5368709120,49504,94208,1024,27648,0,0,0,0,0,0,0,1,0,0,1,3,6.188593975587982,0.15127132530476972,3.3174154763911,27648,512,9508.57142857143,0,7,128,0
benign,5973416,8,34,5368709120,49600,5951488,1024,3464704,1,0,0,0,0,0,0,1,0,1,7,4,6.3529997223522665,0.0,4.306034082710984,3464704,0,738816.0,1,136,962,0
benign,35328,6,34,5368709120,49504,53248,1024,20480,0,0,0,0,0,0,0,1,0,0,1,2,6.147763253215336,0.4068473715812382,3.23586588122781,20480,512,5717.333333333333,1,5,89,0
benign,397312,4,259,4194304,32768,413696,1024,286720,1,0,0,0,0,0,0,1,0,0,4,1,6.68360680456287,4.239278224974183,5.506699037560928,286720,512,99072.0,0,2,85,0
benign,12527616,8,559,4194304,0,18964480,1024,9061888,1,0,0,0,0,0,0,1,0,0,3,2,6.480460636014382,0.0,2.927411703433568,9061888,0,1565824.0,0,10,262,0
benign,127396864,13,558,5368709120,352,142536704,1024,89448448,1,1,0,0,0,1,0,1,1,0,13,5,7.151522189660458,0.0,4.469429632714528,89425920,0,9799680.0,0,20,901,335
benign,349696,11,558,5368709120,352,385024,1024,256000,1,0,0,0,0,0,0,0,0,0,5,5,6.122756043572645,0.0,3.0752427806561347,256000,0,31697.454545454544,0,12,451,0
benign,342528,11,558,5368709120,352,380928,1024,256000,1,0,0,0,0,0,0,0,0,0,2,5,6.214853876762114,0.0,3.093382383338134,256000,0,31045.81818181818,0,14,422,0
benign,76176384,11,814,4194304,320,87560192,1024,58310144,1,1,0,0,0,1,0,1,1,0,13,3,6.712246032692616,0.0,4.133130563519116,58291200,0,6925032.7272727275,0,19,784,187
benign,1538048,11,558,5368709120,352,1581056,1024,1169920,1,0,0,0,0,0,0,1,0,0,2,5,6.453014376854741,0.0,3.354921126921546,1169920,0,139729.45454545456,0,19,544,0
benign,552960,11,558,5368709120,352,626688,1024,435200,0,0,0,0,0,0,0,1,0,0,1,5,6.277598614746315,0.0,3.2735918264405286,435200,0,50176.0,0,15,427,0
benign,177656,10,558,5368709120,352,192512,1024,111616,0,0,0,0,0,0,0,0,0,1,1,4,6.239231552076296,0.0,3.3343009904850076,111616,0,16486.4,0,12,350,0
benign,185344,11,558,5368709120,352,217088,1024,125952,0,0,0,0,0,0,0,0,0,0,0,5,6.254807617204685,0.0,2.879976427122565,125952,0,16756.363636363636,0,11,270,0
benign,164864,11,558,5368709120,352,200704,1024,108032,0,0,0,0,0,0,0,0,0,0,0,5,6.265360400920968,0.0,2.8844241870591074,108032,0,14894.545454545454,0,11,261,0
benign,221176,10,558,5368709120,352,229376,1024,138240,0,0,0,0,0,0,0,0,0,1,1,4,6.230794655951988,0.0,3.32750973661759,138240,0,20838.4,0,12,278,0
benign,270144,5,258,4194304,33088,274432,1024,165376,1,0,0,0,0,0,0,0,0,1,5,1,6.6952872454143995,2.5714855192821737,4.66884603768433,165376,3072,50278.4,1,5,150,0
benign,1091856,9,34,5368709120,33120,1105920,1024,835584,1,0,0,0,0,0,0,1,0,1,5,5,6.472158735666723,0.11611507530476972,4.227167415592258,835584,512,118954.66666666667,1,3,158,0
benign,738816,7,35,5368709120,32768,3645440,1024,497152,1,0,0,0,0,0,0,0,0,0,1,4,6.560387469118512,2.4901888507856555,5.0736057746102405,497152,512,105398.85714285714,0,1,102,0
benign,386928,5,258,4194304,33088,380928,1024,286208,1,0,0,0,0,0,0,1,0,1,8,1,6.732395305468732,1.680323537708097,4.5550154943125145,286208,2560,73625.6,1,12,320,0
benign,244224,3,33167,4194304,0,757760,4096,233472,0,0,1,0,0,0,0,0,0,1,4,2,7.997237397674853,0.0,3.5960232759907,230912,0,81066.66666666667,0,8,13,0
benign,686024,5,258,4194304,49472,704512,1024,627712,1,0,0,0,0,0,0,0,0,1,4,1,6.740037879708144,2.5130849087070612,5.2369070442510255,627712,1536,133836.8,1,9,149,0
benign,1996384,4,258,4194304,33088,2002944,1024,1245184,1,0,0,0,0,1,0,1,0,1,7,1,6.559278846355883,4.108620333525143,5.636858438237619,1245184,58880,496000.0,0,1,137,0
benign,2328672,5,34,5368709120,33120,2347008,1024,1457664,1,0,0,0,0,1,0,1,0,1,5,2,6.400674591282412,4.277501341415875,5.460749783161422,1457664,17408,463257.6,0,1,146,0
benign,9747968,11,34,4194304,0,10362880,1024,7644160,1,0,0,0,0,0,0,1,0,0,5,5,6.784640306369203,0.0,3.7793957381796477,7644160,0,886085.8181818182,1,28,802,3
benign,1160224,8,34,5368709120,49504,1179648,1024,776192,1,0,0,0,0,1,0,1,0,1,7,4,6.411194693436862,0.3443024675255742,4.309501145778491,776192,512,143680.0,1,6,199,1
benign,1160224,8,34,5368709120,49504,1179648,1024,776192,1,0,0,0,0,1,0,1,0,1,7,4,6.411194693436862,0.3443024675255742,4.309501145778491,776192,512,143680.0,1,6,199,1
benign,245792,5,8450,268435456,16704,253952,1024,174080,1,0,0,0,0,0,0,0,0,1,5,1,6.550029282640068,2.5312981004807127,5.1366611981584285,174080,512,47001.6,1,13,212,1
benign,13970976,6,34,5368709120,53600,13987840,1024,8104448,0,0,0,0,0,0,0,1,0,1,2,2,6.317730951357033,3.1951625063900764,5.120896015710439,8104448,1024,2326613.3333333335,1,53,424,3
benign,1359904,7,34,5368709120,53600,1376256,1024,629760,1,0,0,0,0,0,0,1,0,1,3,3,6.287862172411782,0.18805690608732903,4.202279661111774,629760,512,192658.2857142857,1,78,441,0
benign,396896,5,258,4194304,33088,401408,1024,51200,1,0,0,0,0,0,0,0,0,1,4,1,6.5863234064747616,2.2208554112217698,5.127572749974381,301568,2560,76902.4,1,1,67,0
benign,1337168,7,34,5368709120,49504,1343488,1024,723456,1,0,0,0,0,0,0,1,0,1,3,3,6.417812472984086,2.4685976892802337,4.691393112738774,723456,512,187684.57142857142,1,14,204,0
benign,2291208,13,38,5368709120,33120,2695168,1536,1819648,1,0,0,0,0,0,0,1,0,1,4,6,6.321203863640457,0.0,3.4988648675241802,1819648,0,175234.15384615384,0,11,380,0
benign,2285576,13,38,5368709120,33120,2691072,1536,1815552,1,0,0,0,0,0,0,1,0,1,4,6,6.321744532590785,0.0,3.520338666478395,1815552,0,174800.92307692306,0,11,377,0
benign,2327048,13,38,5368709120,33120,2723840,1536,1847296,1,0,0,0,0,0,0,1,0,1,4,6,6.321860860266423,0.0,3.489725977648278,1847296,0,177991.07692307694,0,13,409,0
benign,10577184,7,546,4194304,33120,11014144,1536,5040128,1,0,0,0,0,1,0,1,1,1,10,2,6.075681184458641,0.020393135236084953,4.414422359969425,5040128,512,1509302.857142857,0,1,39,0
benign,3805688,13,38,5368709120,33120,4288512,1536,2910720,1,0,0,0,0,0,0,1,0,1,4,6,6.284300189489674,0.0,3.5154865046882957,2910720,0,291732.6153846154,0,11,400,0
benign,2336776,13,38,5368709120,33120,2736128,1536,1857024,1,0,0,0,0,0,0,1,0,1,4,6,6.320645183769506,0.0,3.509067964179858,1857024,0,178739.38461538462,0,11,379,0
benign,2336776,13,38,5368709120,33120,2736128,1536,1857024,1,0,0,0,0,0,0,1,0,1,4,6,6.320645183769506,0.0,3.509067964179858,1857024,0,178739.38461538462,0,11,379,0
benign,2336776,13,38,5368709120,33120,2736128,1536,1857024,1,0,0,0,0,0,0,1,0,1,4,6,6.320645183769506,0.0,3.509067964179858,1857024,0,178739.38461538462,0,11,379,0
benign,3805688,13,38,5368709120,33120,4288512,1536,2910720,1,0,0,0,0,0,0,1,0,1,4,6,6.284300189489674,0.0,3.5154865046882957,2910720,0,291732.6153846154,0,11,400,0
benign,3805688,13,38,5368709120,33120,4288512,1536,2910720,1,0,0,0,0,0,0,1,0,1,4,6,6.284300189489674,0.0,3.5154865046882957,2910720,0,291732.6153846154,0,11,400,0
benign,14280808,20,38,5368709120,352,7598080,1536,5824000,0,0,0,0,0,0,0,1,0,1,2,14,6.386431025036843,0.0,4.20222480918497,5824000,0,377164.8,1,21,3247,0
benign,7017568,12,34,5368709120,49504,7114752,1024,5153792,1,0,0,0,0,0,0,1,1,1,9,7,6.527228589045588,0.12227588125913882,4.26784811861271,5153792,512,583850.6666666666,1,21,560,3
benign,596032,19,38,5368709120,352,561152,1536,141824,0,0,0,0,0,0,0,1,0,1,2,13,6.361546767311083,0.0,3.9858182746815336,141824,0,27216.842105263157,0,2,76,0
benign,10187472,3,258,4194304,33088,47161344,4096,10096640,0,0,1,0,0,0,0,0,0,1,6,2,7.999981759462313,0.0,4.384531118034542,10094592,0,3392341.3333333335,1,20,23,0
benign,4306816,6,258,4194304,33088,4304896,1024,3053568,1,0,0,0,0,0,0,0,0,1,6,2,6.770645407323029,0.2889344222763177,4.257378892261275,3053568,512,714325.3333333334,1,15,352,0
benign,10889768,7,8450,268435456,320,11051008,1024,1223168,1,0,0,0,0,0,0,1,0,1,6,3,6.543147531569986,2.6427799981587663,5.214738499631465,9355776,512,1554139.4285714286,0,6,148,13
benign,317832,2,8450,268435456,1344,307200,512,0,0,0,0,0,0,0,0,0,0,1,1,1,3.7793637688677917,1.026294480966368,2.40282912491708,296960,512,148736.0,1,0,0,0
