label,number_of_sections,entry_point,dll_characteristics,contain_crypto_address,is_packed,ransomware_command_indicator,suspicious_technique_indicator,contain_tor_link,using_encryption_library,ransomware_string_indicator,suspicious_entropy_and_indicator,Check_for_Debugger,yara_match_count,is_signed,is_cert_valid,unique_section_names,max_entropy,min_entropy,mean_entropy,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanRawsize,SectionsMinVirtualsize,SectionMaxVirtualsize,SectionsMeanVirtualsize,imported_dll_count,imported_function_count,exported_function_count,blint_guard_cf,blint_high_entropy_va,blint_no_bind,blint_no_seh,blint_nx_compat
benign,7,13956,33120,0,0,0,0,0,0,0,0,1,1,1,0,3,6.188097848449335,0.2757112311092426,3.3768849263942906,512,13312,3949.714285714286,56,13096,3877.714285714286,10,107,0,0,1,0,0,1
benign,6,34368,352,0,0,0,0,0,0,0,0,1,1,0,0,2,6.228759332709233,1.8138526629757412,4.358242549532644,512,33792,8960.0,136,33744,9026.666666666666,11,76,1,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.090030419032803,0.0,3.2011253581272268,0,30720,3826.5263157894738,16,30402,3560.4736842105262,2,24,1,0,1,0,0,1
benign,5,133008,17728,0,1,0,0,0,1,0,0,1,4,1,1,1,6.777647042301341,2.4140954114987467,5.119279627180409,512,371200,79052.8,1992,371048,79808.8,1,146,0,1,0,0,1,1
benign,6,74320,16704,1,0,0,0,0,0,0,0,1,4,1,1,2,6.75237821820274,2.9362402002161403,4.9998389965307375,512,410112,86698.66666666667,300,409918,87221.66666666667,27,167,4,1,0,0,0,1
benign,6,46192,16704,0,0,0,0,0,0,0,0,1,3,1,1,2,6.582399877654985,0.886972508467109,4.143742994706314,512,50688,18090.666666666668,92,50222,17946.0,24,110,5,1,0,0,0,1
benign,6,14048,16704,0,0,0,0,0,0,0,0,1,3,1,1,2,6.63913694762392,1.0491583450221182,3.95513536546501,512,41984,9301.333333333334,108,41957,9212.5,23,90,4,1,0,0,0,1
benign,5,22240,16704,0,0,0,0,0,0,0,0,1,3,1,1,1,6.580541687795298,2.3461911824036203,4.896637444015672,1024,81408,28876.8,1748,81104,28743.6,19,120,4,1,0,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.101346692983086,0.0,3.2334577889902305,0,30208,3664.842105263158,16,30022,3409.2105263157896,2,22,10,0,1,0,0,1
benign,12,5088,320,0,0,0,0,0,0,0,0,0,0,1,0,5,6.340973963125764,0.0,2.810171248746649,0,114176,10709.333333333334,80,113904,10873.25,3,50,10,0,0,0,0,1
benign,12,5072,352,0,0,0,0,0,0,0,0,0,0,1,0,5,6.310685089831764,0.0,2.7572682544903384,0,103424,9856.0,88,103048,9957.583333333334,3,53,10,0,1,0,0,1
benign,12,4944,352,0,0,0,0,0,0,0,0,0,0,1,0,5,6.30397422651364,0.0,2.7575652003498843,0,117760,11008.0,16,117560,11138.25,3,49,10,0,1,0,0,1
benign,11,4608,352,0,0,0,0,0,0,0,0,0,0,1,0,5,6.3207626557113485,0.0,2.7711648247306324,0,70144,7586.909090909091,16,69904,7535.181818181818,3,35,10,0,1,0,0,1
benign,6,5061,33088,0,0,0,0,0,0,0,1,1,4,1,1,2,6.091821089162971,0.2718049811092426,3.291255340270407,512,1842176,308906.6666666667,260,1842160,308702.0,10,51,0,0,0,0,0,1
benign,2,0,34144,0,0,0,0,0,0,0,1,0,1,1,1,0,6.75122012897788,5.877619304498299,6.314419716738089,71168,141312,106240.0,70668,140896,105782.0,0,0,0,0,1,0,1,1
benign,2,0,1344,0,0,0,0,0,0,0,1,0,1,1,1,1,3.63778212457166,1.026294480966368,2.332038302769014,512,4038144,2019328.0,112,4037888,2019000.0,0,0,0,0,0,0,1,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.262588665239375,0.0,3.4588671832021207,0,30208,4392.421052631579,16,30022,4128.105263157895,4,35,27,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.060665042645238,0.0,3.4110324420665363,0,30208,4042.105263157895,16,30022,3766.2105263157896,4,35,26,0,1,0,0,1
benign,7,5856,49504,0,0,0,0,0,0,0,1,1,2,1,1,3,6.453240902059984,1.091844585314141,3.952388123611499,512,64512,16676.571428571428,148,64352,17064.85714285714,3,77,0,1,1,0,0,1
benign,7,95984,16736,0,0,0,0,0,1,0,0,0,1,1,0,3,6.2424452029914885,0.9315113354137082,4.029185081191209,1024,299008,69632.0,552,298838,69854.85714285714,42,274,4,1,1,0,0,1
benign,6,11820,33088,0,0,0,0,0,0,0,1,1,5,1,1,2,6.368894005506493,1.8731073947219024,4.309975873707838,512,172032,32085.33333333333,320,171784,32108.0,13,82,0,0,0,0,0,1
benign,6,2534153,33088,0,0,0,0,0,1,0,1,1,9,1,1,2,6.661023566012177,2.02797578099017,4.094142737762415,512,2725888,714666.6666666666,340,2725668,718656.3333333334,14,476,0,0,0,0,0,1
benign,3,27026,34112,0,0,0,0,0,0,0,0,0,0,1,1,0,5.608472530452727,0.0815394123432416,2.7168264932734085,512,18944,6997.333333333333,12,18840,6630.666666666667,1,1,0,0,0,0,1,1
benign,3,96806,34112,0,0,0,0,0,0,0,0,0,0,1,1,0,5.769462261172128,0.1019104256627077,2.776109907104496,512,89088,30378.666666666668,12,88660,29904.0,1,1,0,0,0,0,1,1
benign,5,41728,16704,0,0,0,0,0,0,0,0,1,2,1,1,1,6.391584467991816,1.9366986683259029,4.474414329899948,1024,46592,11161.6,1152,46474,11148.0,18,90,2,1,0,0,0,1
benign,5,33424,49472,0,0,0,0,0,0,0,0,1,2,1,1,1,6.629331589843366,2.9689814706243656,4.782860752351196,512,36352,8806.4,1360,36088,8859.6,16,89,0,1,0,0,0,1
benign,6,56624,16704,0,0,0,0,0,0,0,0,1,2,1,1,2,6.344194832093174,0.1144633812591388,3.8605059566445328,512,62976,12800.0,16,62628,12700.0,23,170,2,1,0,0,0,1
benign,6,114816,16704,0,0,0,0,0,1,0,0,1,3,1,1,2,6.58009601519523,0.3419210594223054,4.356220292287376,512,124928,24320.0,28,124491,24239.166666666668,48,217,19,1,0,0,0,1
benign,11,5104,33120,0,0,0,0,0,0,0,1,0,1,0,0,4,6.2837896196540335,0.0,2.686854042042822,0,28160,3816.727272727273,16,28144,3819.272727272728,3,59,0,0,1,0,0,1
benign,6,4912,49504,0,0,0,0,0,1,0,1,0,2,1,1,2,5.51004506407356,0.374797243487675,2.672785373419777,512,4096,1877.3333333333333,36,3902,1839.6666666666667,12,38,0,1,1,0,0,1
benign,3,630994,34144,0,0,0,0,0,1,0,1,0,2,1,1,0,5.966619896235947,0.1019104256627077,3.43990727882856,512,623104,208384.0,12,622816,208105.3333333333,1,1,0,0,1,0,1,1
benign,11,5104,352,0,0,0,0,0,0,0,1,0,1,0,0,4,6.256547988459388,0.0,2.808149893305706,0,32256,4468.363636363636,16,32080,4472.0,4,84,0,0,1,0,0,1
benign,2,0,1344,0,0,0,0,0,0,0,1,0,1,1,1,1,4.0965214588624415,1.030200730966368,2.563361094914405,512,1211904,606208.0,112,1211436,605774.0,0,0,0,0,0,0,1,1
benign,6,11808,49504,0,0,0,0,0,1,0,1,0,2,1,1,2,6.127691588919984,0.3014068073116089,2.9851670923059666,512,9728,3413.333333333333,32,9376,3315.333333333333,7,75,0,1,1,0,0,1
benign,9,4096,32768,0,0,0,0,0,0,0,1,0,1,0,0,5,4.930692931657266,0.0,2.011686057506457,0,2048,796.4444444444445,53,1896,579.6666666666666,2,16,0,0,0,0,0,0
benign,6,13768,352,0,0,0,0,0,0,0,1,1,2,1,1,2,6.084880018093998,3.316402023668632,4.316988554460485,512,17408,6314.666666666667,312,16964,6264.5,10,67,4,0,1,0,0,1
benign,6,197349,33088,0,0,0,0,0,1,0,1,1,5,1,1,2,6.748278735648908,0.7592494141059085,4.716147294781645,512,314368,92501.33333333331,56,313918,92738.66666666669,8,237,0,0,0,0,0,1
benign,11,4608,352,0,0,0,0,0,1,0,1,1,5,1,0,5,6.422355677460762,0.0,4.11468168936181,0,2391040,530059.6363636364,16,2390800,533633.0909090909,8,314,1736,0,1,0,0,1
benign,5,694906,33088,0,0,0,0,0,1,0,0,1,5,0,0,1,6.653580219335736,2.826768410533937,4.993601156022727,1024,1065472,298905.6,640,1065403,300718.2,8,139,0,0,0,0,0,1
benign,15,4896,352,0,0,0,0,0,1,0,1,1,4,1,1,8,6.285297106068382,0.0,2.8630917044268345,0,856576,78882.13333333333,16,856232,79249.13333333333,26,1548,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.149253060711007,0.0,2.148038701457922,0,19968,2355.2,16,19872,2054.133333333333,5,94,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.043395683080287,0.0,2.265045323013361,0,25600,2969.6,16,25312,2691.8,5,123,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.164472258168426,0.0,2.240370381842938,0,19968,2423.4666666666667,16,19904,2150.133333333333,5,112,2,0,1,0,0,1
benign,7,4968,352,0,0,0,0,0,0,0,0,1,1,1,0,3,5.981401860044823,0.0815394123432416,2.3319685809884945,512,3584,1389.7142857142858,16,3395,1067.0,3,26,0,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.433253977222368,0.0,2.6211913282152355,0,491520,41881.6,16,491504,41817.4,5,203,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.87365128791845,0.0,2.27050861721604,0,10752,2150.4,16,10400,1868.0,5,162,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.0218278167873045,0.0,2.02785586244204,0,6144,1194.6666666666667,16,6104,905.8666666666668,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.023951460100868,0.0,2.0062723449050544,0,6144,1194.6666666666667,16,6104,902.2,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.022093126290011,0.0,1.9945655959499775,0,6144,1160.5333333333333,16,6104,893.1333333333333,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.024323982439469,0.0,1.9862254252585556,0,6144,1194.6666666666667,16,6104,900.6,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.7546872147586745,0.0,2.010449304239441,0,6656,1194.6666666666667,16,6168,905.8,6,50,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.025122079286535,0.0,2.0183258752265263,0,6144,1194.6666666666667,16,6104,902.8,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.024249616621216,0.0,2.007863552965615,0,6144,1194.6666666666667,16,6104,902.2,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.038272124403983,0.0,2.636458247183186,0,174592,15223.466666666667,16,174184,14947.933333333332,9,519,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.173504482701557,0.0,2.482159102926172,0,54272,6246.4,16,54080,5957.2,5,345,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.024738688971071,0.0,1.9963606408896284,0,6144,1194.6666666666667,16,6104,901.0,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.02314903805132,0.0,2.0225380209629398,0,6144,1194.6666666666667,16,6104,904.7333333333332,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,1,0,1,0,2,1,1,8,6.049757774060014,0.0,2.605856350757888,0,194560,16281.6,16,194520,16302.4,9,349,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,1,0,1,1,4,1,1,8,6.305368674487352,0.0,2.870617595385398,0,1251840,97280.0,16,1251568,97102.33333333331,5,324,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.993621542760987,0.0,2.4895355728699022,0,50688,5461.333333333333,16,50608,5184.6,6,210,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.991781339386163,0.0,2.13917975805685,0,10752,1774.9333333333334,16,10432,1474.6666666666667,6,112,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.154767253730443,0.0,2.2030474885150024,0,41984,3993.6,16,41696,3678.933333333333,6,133,2,0,1,0,0,1
benign,14,4896,352,1,0,0,0,0,0,0,1,0,2,1,1,7,6.050142487637632,0.0,2.94801146862172,0,714752,89344.0,16,714744,89151.35714285714,8,225,69,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,1,0,1,0,2,1,1,7,6.09951123367644,0.0,2.6382143429286846,0,40960,6912.0,16,40800,6625.285714285715,8,210,1,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.099115211270688,0.0,2.392236378255307,0,29184,4352.0,16,29056,4069.0,5,107,1,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.120098214434009,0.0,2.9551620423812848,0,86016,11044.57142857143,16,85856,10815.42857142857,9,235,219,0,1,0,0,1
benign,14,4896,352,1,0,0,0,0,0,0,1,0,2,1,1,7,6.068781683903751,0.0,3.0179510332053376,0,1298432,170422.85714285713,16,1298088,170244.7142857143,10,888,619,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.039967507957266,0.0,2.492340974894282,0,22016,2706.285714285714,16,21664,2451.0714285714284,5,84,23,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.1562755390625545,0.0,2.9896209491554706,0,119808,15286.857142857143,16,119488,15048.0,7,278,280,0,1,0,0,1
benign,14,4896,352,1,0,0,0,0,1,0,1,0,3,1,1,7,6.204337206674029,0.0,3.140062874922531,0,1249280,149394.2857142857,16,1249008,149168.64285714287,8,1390,3775,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.065132743721611,0.0,2.9511967496497475,0,55808,7936.0,16,55584,7700.571428571428,8,461,62,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.123671736922789,0.0,3.012631381318572,0,232448,22454.85714285714,16,232176,22199.85714285714,4,238,520,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.141659988579264,0.0,3.0995359527706343,0,370688,35401.142857142855,16,370560,35195.42857142857,5,566,599,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,5.949351902890232,0.0,2.619880194864691,0,19456,3474.285714285714,16,19088,3209.3571428571427,7,213,50,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.0999113528427085,0.0,3.0600333642667104,0,486400,42276.57142857143,16,486080,42039.07142857143,7,732,33,0,1,0,0,1
benign,14,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,7,6.047116258688575,0.0,2.800124593400517,0,95744,10130.285714285714,16,95664,9875.642857142857,4,151,306,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.01811363708876,0.0,2.2008345240100704,0,11264,1740.8,16,10864,1463.4666666666667,5,85,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.333968689651603,0.0,2.582961953279613,0,302080,33450.666666666664,16,301760,33349.13333333333,5,167,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.024313867685123,0.0,2.0207939956836123,0,6144,1160.5333333333333,16,6104,895.9333333333333,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.754235903524146,0.0,1.99957768423195,0,6656,1194.6666666666667,16,6168,902.2666666666668,6,50,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.020907402385661,0.0,2.0781439711585006,0,6144,1194.6666666666667,16,6104,916.2666666666668,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.822458871081081,0.0,2.118459050873542,0,6656,1228.8,16,6296,963.2,7,53,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.155253153984435,0.0,2.812721530390633,0,558592,61610.66666666666,16,558128,61373.26666666667,12,720,3,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.836497714327026,0.0,2.1699630191277413,0,19968,2355.2,16,19480,2067.866666666667,6,90,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.022772030189242,0.0,2.037748731655282,0,6144,1228.8,16,6104,917.8666666666668,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.848126551121419,0.0,2.125224418466248,0,6656,1262.9333333333334,16,6344,979.2,7,55,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.020878684876334,0.0,2.091290110407942,0,6144,1194.6666666666667,16,6104,916.9333333333332,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.016567012799424,0.0,2.662545036259966,0,233472,31334.4,16,233152,31087.266666666663,6,151,3,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.023230155880258,0.0,2.05174929250127,0,6144,1194.6666666666667,16,6104,911.8666666666668,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.0252632478189545,0.0,1.9974608817366888,0,6144,1194.6666666666667,16,6104,901.8666666666668,6,49,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.889893215848431,0.0,2.0687150754570007,0,6656,1228.8,16,6424,957.0,7,53,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.194546436701451,0.0,2.4555523172777014,0,60928,5597.866666666667,16,60776,5353.866666666667,6,141,2,0,1,0,0,1
benign,5,597872,49472,0,0,0,0,0,1,0,0,1,4,1,1,1,6.684705021743855,3.821161641954091,5.251745468310256,5632,657408,152576.0,10016,657280,153224.8,64,343,0,1,0,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.182133131002687,0.0,2.6782331974292264,0,77824,8260.266666666666,16,77464,7995.6,11,334,3,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.156311309913951,0.0,2.364636672683541,0,21504,3618.133333333333,16,21392,3356.5333333333333,5,104,3,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.962040010586418,0.0,2.130712979701036,0,6656,1262.9333333333334,16,6552,1001.4666666666668,5,53,3,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,5.9712362787389965,0.0,2.142577193805073,0,10240,1638.4,16,9824,1346.4666666666667,5,93,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,0,0,1,0,1,1,1,8,6.396080070156116,0.0,2.735596856950256,0,426496,34406.4,16,426064,34981.933333333334,5,131,2,0,1,0,0,1
benign,15,4896,352,0,0,0,0,0,1,0,1,1,4,1,1,8,6.161384512313143,0.0,2.845058005778715,0,791552,72533.33333333333,16,791336,72899.73333333334,22,1427,2,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,5.942619532292791,0.0,3.2106373102363253,0,30208,3637.8947368421054,16,30022,3370.4210526315787,2,22,9,0,1,0,0,1
benign,7,5344,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6.107061361969068,0.0,2.905127457813826,0,719872,129974.85714285714,32,719636,132462.85714285713,3,135,0,0,0,0,0,0
benign,7,24429588,33120,1,0,1,1,0,1,1,0,1,7,0,0,3,6.657934804581632,2.5297035366110325,5.169431683284408,512,24543744,5449801.142857143,348,24543520,5555890.285714285,2,387,0,0,1,0,0,1
benign,7,382672,49504,0,0,0,0,0,1,0,1,1,4,1,1,3,6.5077552774847325,3.352580285058907,4.9317654280530245,512,466944,89234.28571428571,348,466526,105361.42857142857,7,170,0,1,1,0,0,1
benign,7,24940,33120,0,0,0,0,0,1,0,1,1,3,1,1,3,6.446723101020512,2.7705216924968465,4.634745634573266,512,95744,23552.0,348,95296,23967.714285714286,6,89,0,0,1,0,0,1
benign,6,128512,16704,0,0,0,0,0,1,0,0,1,3,1,1,2,6.727977640630224,0.57228143484269,4.186126835605634,512,131072,25514.666666666668,48,130891,25562.5,42,205,23,1,0,0,0,1
benign,5,258704,16704,0,0,0,0,0,1,0,0,1,3,1,1,1,6.822115341346284,3.3415194665206123,4.980769186789423,512,257536,56524.8,1008,257197,56945.8,38,202,8,1,0,0,0,1
benign,6,298208,16704,0,0,0,0,0,1,0,0,1,3,1,1,2,6.801967367266774,1.7062696210800397,4.374395695318495,1024,308736,57088.0,572,308588,57101.333333333336,40,210,23,1,0,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.040214944879014,0.0,3.2039109407571758,0,30208,3691.7894736842095,16,30022,3425.0,2,24,1,0,1,0,0,1
benign,6,6272,49504,0,0,0,0,0,0,0,1,1,4,1,1,2,6.289834019564713,1.5512863940942772,4.186253951716197,512,38400,10069.333333333334,352,38281,11267.166666666666,2,70,0,1,1,0,0,1
benign,6,1004768,16704,0,0,0,0,0,0,0,0,1,2,1,1,2,6.822842983180249,2.9575051180688523,4.82724056119577,1024,1012736,180565.3333333333,608,1012452,182312.0,47,277,1,1,0,0,0,1
benign,7,28640,49504,0,0,0,0,0,1,0,0,1,3,1,1,3,6.044456956381726,0.338777230370671,2.906557241067432,512,28672,6802.285714285715,48,28164,7121.714285714285,38,131,0,1,1,0,0,1
benign,7,5344,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.297897075689371,0.0,2.8994127566119445,0,228864,56393.142857142855,32,228544,57203.42857142857,3,96,0,0,0,0,0,0
benign,6,12976,49504,0,0,0,0,0,0,0,0,0,0,1,1,2,5.868665200698242,2.1955280377963677,4.18430213165453,512,13312,4864.0,432,12954,4993.5,11,55,0,1,1,0,0,1
benign,6,154400,49504,0,0,0,0,0,1,0,1,1,3,1,1,2,6.183301417890493,3.986279840961169,4.980815605899914,1536,166400,41045.333333333336,1400,166071,41393.16666666666,27,155,0,1,1,0,0,1
benign,6,6736,49504,0,0,0,0,0,0,0,0,0,0,1,1,2,5.700163797036013,0.378703493487675,2.5397511865597124,512,4608,2048.0,44,4240,1914.0,11,44,0,1,1,0,0,1
benign,7,27392,49504,0,0,0,0,0,0,0,1,1,2,1,1,3,6.344570124836464,2.4914515703430395,4.25679075219067,512,45056,9728.0,348,45004,9906.0,12,98,0,1,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.146772851983901,0.0,3.148682591026224,0,30208,3934.315789473684,16,30022,3624.157894736842,2,25,1,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.221461713104648,0.0,3.321393835447494,0,32256,4015.157894736842,16,31984,3805.105263157895,2,25,1,0,1,0,0,1
benign,8,1847964,33056,0,0,0,0,0,0,0,1,1,4,1,1,4,7.023553301375175,0.0203931352360849,4.044197074181112,512,4826624,1221120.0,9,4826288,1228438.375,20,685,0,0,1,0,0,1
benign,6,7848,33088,0,0,0,0,0,0,0,1,1,2,1,1,2,6.349279659648918,1.901891841459983,4.350197665844006,512,49152,12373.333333333334,436,48994,13683.333333333334,3,85,0,0,0,0,0,1
benign,8,5062796,33056,1,0,0,0,0,1,0,1,1,9,1,1,4,6.762691055962445,0.0203931352360849,4.1265205605592925,512,12495872,3145600.0,9,12495536,3176428.625,27,915,0,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.289932419259555,0.0,3.266725677606185,0,30208,3799.578947368421,16,30022,3539.4210526315787,2,22,9,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.017694389221508,0.0,3.401336234192029,0,32256,3907.368421052632,16,262464,17464.947368421053,2,25,11,0,1,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,5.851990231729288,0.0,3.1815442921393213,0,30208,3664.842105263158,16,30022,3365.4210526315787,2,22,9,0,1,0,0,1
benign,6,1292784,49472,0,0,0,0,0,0,0,1,1,4,1,1,1,6.6364214392586085,0.0203931352360849,4.206986845564878,512,2293760,423338.6666666667,9,2293316,601147.5,3,106,0,1,0,0,0,1
benign,19,4608,352,0,0,0,0,0,1,0,1,0,2,0,0,14,6.241634204595978,0.0,3.360284280576555,0,32768,4365.473684210527,16,32701,4201.473684210527,2,26,1,0,1,0,0,1
benign,10,4096,32768,0,0,0,0,0,1,0,1,0,2,0,0,5,6.159394569648436,0.0,3.0628796836884344,0,38400,5939.2,53,38232,6288.9,3,84,0,0,0,0,0,0
benign,7,9424,49504,0,0,0,0,0,0,0,0,0,0,1,1,3,6.8118154153634345,0.1019104256627077,4.76854265073297,512,379392,71533.71428571429,16,378960,71512.85714285714,20,88,0,1,1,0,0,1
benign,6,5156,33120,0,0,0,0,0,0,0,1,1,2,1,1,2,5.769885255342134,0.7655083110971994,3.236249064556276,512,4608,2133.333333333333,64,4380,1820.0,9,51,1,0,1,0,0,1
benign,10,4096,32768,0,0,0,0,0,1,0,1,0,2,0,0,5,6.171315764917682,0.0,2.9397277375808684,0,34304,4915.2,53,34136,4696.5,3,72,0,0,0,0,0,0
benign,5,5276277,33088,1,0,0,0,0,1,1,1,1,11,1,1,1,7.312846957587336,4.509135478426698,6.24077116586721,133120,5682688,1629798.4,262776,13628272,4328723.6,16,424,0,0,0,0,0,1
benign,5,19466,0,0,0,0,0,0,1,0,1,1,4,1,0,1,6.539773576280938,1.1770025697946649,3.726719296730421,4096,49152,14745.6,1160,46858,13047.6,1,64,1,0,0,0,0,0
benign,6,20080,49504,0,0,0,0,0,1,0,0,0,1,1,1,2,5.976553386819713,1.418188068513427,3.323744721631325,512,17920,5120.0,124,17888,5231.0,9,105,0,1,1,0,0,1
benign,6,225932,37216,0,0,0,0,0,1,0,1,0,2,1,1,2,6.131667643995592,3.087429537706663,4.8097410975987485,1024,245248,78250.66666666667,936,245024,78287.66666666667,21,197,3,0,1,0,0,1
benign,5,93165,0,0,0,0,0,0,1,0,1,1,6,1,1,1,6.686252113303013,3.196983809073041,4.69739200828442,8192,2613248,570982.4,23132,2610056,572809.2,8,279,93,0,0,0,0,0
benign,4,240419,32768,0,0,0,0,0,1,0,1,1,5,1,1,1,6.377397733328674,3.812783842008516,5.106188101699745,7168,249344,106112.0,35916,249186,113107.5,15,506,9,0,0,0,0,0
benign,5,9944,33088,0,0,0,0,0,1,0,1,1,5,1,1,1,5.955841141090712,3.665155838191807,4.512562756396942,512,34304,10649.6,3408,34124,11503.0,7,71,0,0,0,0,0,1
benign,6,10844,33088,0,0,0,0,0,0,0,1,1,2,1,1,2,5.823460711004345,2.6494189973617197,3.831031782687461,1024,34304,9642.666666666666,690,34128,10379.666666666666,7,69,0,0,0,0,0,1
